"GENEID"	"oanatinus_gene_ensembl"	"cporcellus_gene_ensembl"	"gaculeatus_gene_ensembl"	"itridecemlineatus_gene_ensembl"	"lafricana_gene_ensembl"	"choffmanni_gene_ensembl"	"csavignyi_gene_ensembl"	"fcatus_gene_ensembl"	"rnorvegicus_gene_ensembl"	"psinensis_gene_ensembl"	"cjacchus_gene_ensembl"	"ttruncatus_gene_ensembl"	"scerevisiae_gene_ensembl"	"celegans_gene_ensembl"	"csabaeus_gene_ensembl"	"oniloticus_gene_ensembl"	"amexicanus_gene_ensembl"	"trubripes_gene_ensembl"	"pmarinus_gene_ensembl"	"eeuropaeus_gene_ensembl"	"falbicollis_gene_ensembl"	"etelfairi_gene_ensembl"	"cintestinalis_gene_ensembl"	"ptroglodytes_gene_ensembl"	"nleucogenys_gene_ensembl"	"sscrofa_gene_ensembl"	"ocuniculus_gene_ensembl"	"dnovemcinctus_gene_ensembl"	"pcapensis_gene_ensembl"	"tguttata_gene_ensembl"	"mlucifugus_gene_ensembl"	"hsapiens_gene_ensembl"	"pformosa_gene_ensembl"	"tbelangeri_gene_ensembl"	"mfuro_gene_ensembl"	"ggallus_gene_ensembl"	"xtropicalis_gene_ensembl"	"ecaballus_gene_ensembl"	"pabelii_gene_ensembl"	"drerio_gene_ensembl"	"xmaculatus_gene_ensembl"	"tnigroviridis_gene_ensembl"	"lchalumnae_gene_ensembl"	"amelanoleuca_gene_ensembl"	"mmulatta_gene_ensembl"	"pvampyrus_gene_ensembl"	"panubis_gene_ensembl"	"mdomestica_gene_ensembl"	"acarolinensis_gene_ensembl"	"vpacos_gene_ensembl"	"tsyrichta_gene_ensembl"	"ogarnettii_gene_ensembl"	"dmelanogaster_gene_ensembl"	"mmurinus_gene_ensembl"	"loculatus_gene_ensembl"	"olatipes_gene_ensembl"	"oprinceps_gene_ensembl"	"ggorilla_gene_ensembl"	"dordii_gene_ensembl"	"oaries_gene_ensembl"	"mmusculus_gene_ensembl"	"mgallopavo_gene_ensembl"	"gmorhua_gene_ensembl"	"saraneus_gene_ensembl"	"aplatyrhynchos_gene_ensembl"	"sharrisii_gene_ensembl"	"meugenii_gene_ensembl"	"btaurus_gene_ensembl"	"cfamiliaris_gene_ensembl"
"ENSG00000171365"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171368"	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171385"	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
"ENSG00000171388"	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
"ENSG00000171396"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000171401"	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
"ENSG00000171402"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000171403"	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
"ENSG00000171405"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000171408"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171421"	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1
"ENSG00000171425"	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1
"ENSG00000171428"	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0
"ENSG00000171431"	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171433"	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1
"ENSG00000171435"	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
"ENSG00000171443"	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1
"ENSG00000171444"	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1
"ENSG00000171446"	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1
"ENSG00000171448"	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
"ENSG00000171450"	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1
"ENSG00000171451"	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1
"ENSG00000171453"	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171456"	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171459"	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
"ENSG00000171462"	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1
"ENSG00000171466"	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1
"ENSG00000171467"	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171469"	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1
"ENSG00000171475"	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1
"ENSG00000171476"	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1
"ENSG00000171478"	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1
"ENSG00000171481"	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0
"ENSG00000171484"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000171487"	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
"ENSG00000171488"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171489"	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1
"ENSG00000171490"	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
"ENSG00000171492"	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171495"	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1
"ENSG00000171496"	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1
"ENSG00000171497"	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
"ENSG00000171501"	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000171502"	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1
"ENSG00000171503"	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171505"	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0
"ENSG00000171509"	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171517"	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171522"	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171530"	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
"ENSG00000171532"	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1
"ENSG00000171533"	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
"ENSG00000171540"	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1
"ENSG00000171551"	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171552"	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171557"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171560"	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171561"	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1
"ENSG00000171564"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
"ENSG00000171566"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171570"	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1
"ENSG00000171574"	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000171587"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171595"	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171596"	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
"ENSG00000171603"	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171604"	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
"ENSG00000171606"	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0
"ENSG00000171608"	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
"ENSG00000171611"	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	1	1
"ENSG00000171612"	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
"ENSG00000171617"	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
"ENSG00000171621"	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171631"	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1
"ENSG00000171634"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171643"	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0
"ENSG00000171649"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000171657"	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1
"ENSG00000171659"	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
"ENSG00000171680"	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"ENSG00000171681"	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
"ENSG00000171695"	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1
"ENSG00000171700"	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171703"	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
"ENSG00000171711"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000171714"	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
